firm,year,quarter,total_assets,current_assets,inventory,total_liabilities,short_term_debt,equity,revenue,cogs,operating_profit,interest_expense,net_income,cfo,capex,capex_abs,FCF,avg_total_assets,avg_equity,avg_inventory,ROA,NPM,TATO,ITO,DAR,QR,FCF_TA,ICR,has_debt,SIZE,ROA_lag1,ROA_lag4,REV_GROWTH_YOY,revenue_zero_flag,revenue_negative_flag,op_gt_rev_flag,bs_error,bs_error_flag,bs_severe_flag,qr_issue_flag,target,ROA_next,ROA_lag2,REV_GROWTH_QOQ
HAR,2020,1,1133224925142.0,147391731568.0,0.0,89030652848.0,11976144819.0,1044194272294.0,5391472817.0,3755745694.0,-3559279224.0,1908766607.0,-3544835221.0,28655123883.0,0.0,0.0,28655123883.0,1136916258303.0,1048404477094.0,0.0,-0.0031179387180997,-0.6574892133041427,0.0047421899173537,,0.0785639733761097,11.025422827414118,0.0252042520051315,-1.864701116913452,1,27.75608860002092,0.0066138300964786,0.0002874129164303,-0.4401669772342217,0,0,0,0.0,0,0,0,0,0.0037780173428664,4.840082937487891e-06,-0.9526150315116269
HAR,2020,2,1134877459348.0,174662268869.0,0.0,86539703949.0,9686374322.0,1048337755399.0,7887512995.0,3901433592.0,5026671448.0,1866216820.0,4284465072.0,-13881531083.0,0.0,0.0,-13881531083.0,1134051192245.0,1046266013846.5,0.0,0.0037780173428664,0.5431959446172678,0.0069551648540535,,0.0762546680579223,11.025422827414118,-0.0122406564870495,2.6935088110501546,1,27.75754579570108,-0.0031179387180997,0.0004297243982519,-0.6368452163834056,0,0,0,0.0,0,0,0,0,2.922498523467655e-05,0.0066138300964786,0.4629607275640282
HAR,2020,3,1273230720515.0,207415767380.0,0.0,224864171310.0,12756008350.0,1048366549205.0,10959033283.0,4173810842.0,254866230.0,4112777708.0,35188463.0,-110246524844.0,0.0,0.0,-110246524844.0,1204054089931.5,1048352152302.0,0.0,2.922498523467655e-05,0.003210909401524,0.0091017782129899,,0.1766091311549931,11.025422827414118,-0.0915627676247269,0.06196936671394738,1,27.87257866064872,0.0037780173428664,4.840082937487891e-06,-0.3944527349553844,0,0,0,0.0,0,0,0,0,0.0003677846945389,-0.0031179387180997,0.3894155597521143
HAR,2020,4,1260018938414.0,171183870701.0,0.0,225677053972.0,13380369683.0,1034341884442.0,135219149065.0,125366008345.0,359099527.0,6409821831.0,465845226.0,35100022418.0,0.0,0.0,35100022418.0,1266624829464.5,1041354216823.5,0.0,0.0003677846945389,0.003445112835136,0.1067554858546137,,0.1791060809419755,11.025422827414118,0.0277114593062568,0.05602332427763857,1,27.86214786726628,2.922498523467655e-05,0.0066138300964786,0.1884238936096403,0,0,0,0.0,0,0,0,0,7.099875335440495e-06,0.0037780173428664,11.338601916170491
HAR,2021,1,1256752294287.0,88587123068.0,0.0,221962805240.0,51743624453.0,1034789489047.0,11809682623.0,3727825050.0,177944408.0,6242281857.0,8934381.0,-8839237421.0,0.0,0.0,-8839237421.0,1258385616350.5,1034565686744.5,0.0,7.099875335440495e-06,0.0007565301528594,0.0093847883109549,,0.1766161925854508,1.7120393865811594,-0.007024267685636,0.028506307801602366,1,27.859551965088944,0.0003677846945389,-0.0031179387180997,1.1904372003439518,0,0,0,0.0,0,0,0,0,0.0008705375367279,2.922498523467655e-05,-0.9126626464915626
HAR,2021,2,1262579821182.0,97571002266.0,0.0,226692973316.0,56418063362.0,1035886847866.0,12010223286.0,3811650426.0,1303036710.0,6100963410.0,1096586587.0,-9792907827.0,0.0,0.0,-9792907827.0,1259666057734.5,1035338168456.5,0.0,0.0008705375367279,0.091304429641892,0.009534450191982,,0.1795474389126344,1.7294284215313616,-0.0077742094953423,0.2135788436075869,1,27.864178220795942,7.099875335440495e-06,0.0037780173428664,0.5226882407183913,0,0,0,0.0,0,0,0,0,1.965497020572891e-05,0.0003677846945389,0.0169810374589944
HAR,2021,3,1256787213298.0,97012429017.0,0.0,221913527125.0,51582888004.0,1034873686173.0,10089119454.0,3774788241.0,136665152.0,4785658072.0,24759042.0,15502291855.0,0.0,0.0,15502291855.0,1259683517240.0,1035380267019.5,0.0,1.965497020572891e-05,0.0024540339831325,0.0080092493994884,,0.1765720758271126,1.880709529281826,0.01230649734067,0.02855723287035539,1,27.85957974982111,0.0008705375367279,2.922498523467655e-05,-0.0793787012536441,0,0,0,0.0,0,0,0,1,0.0274425503911491,7.099875335440495e-06,-0.1599557132496761
HAR,2021,4,1253269549437.0,90655321141.0,0.0,184170937187.0,13683994060.0,1069098612250.0,8788437630.0,3438480930.0,34696758427.0,7145492549.0,34441179598.0,34230120325.0,0.0,0.0,34230120325.0,1255028381367.5,1051986149211.5,0.0,0.0274425503911491,3.281683797064347,0.0070025807865986,,0.1469523753048449,6.6249167270538845,0.0272743794747512,4.855754615804022,1,27.856776891960585,1.965497020572891e-05,0.0003677846945389,-0.935005968527613,0,0,1,0.0,0,0,0,0,9.11072587891743e-05,0.0008705375367279,-0.1289192609850925
HAR,2022,1,1249347004175.0,98928134782.0,0.0,179596022635.0,29109079508.0,1069750981540.0,8124595294.0,3295798254.0,-1350399683.0,4973972603.0,114003267.0,1637215097.0,0.0,0.0,1637215097.0,1251308276806.0,1069424796895.0,0.0,9.11072587891743e-05,0.0140318702501023,0.0064928806470762,,0.1437519136275476,3.3985318826317314,0.0013084026753015,-0.27149318880154677,1,27.853642134086083,0.0274425503911491,7.099875335440495e-06,-0.3120394888363123,0,0,0,0.0,0,0,0,0,0.0005430155569774,1.965497020572891e-05,-0.0755358761077081
HAR,2022,2,1255252844806.0,108221763129.0,0.0,184820214469.0,34195430819.0,1070432630337.0,11389780430.0,4023668972.0,760557438.0,5535068492.0,680018341.0,-5840337339.0,0.0,0.0,-5840337339.0,1252299924490.5,1070091805938.5,0.0,0.0005430155569774,0.0597042537544334,0.0090950899279451,,0.147237439240828,3.1648018620332388,-0.0046636889652262,0.13740705089724842,1,27.858358138184887,9.11072587891743e-05,0.0008705375367279,-0.0516595604615639,0,0,0,0.0,0,0,0,1,0.0032247914515986,0.0274425503911491,0.4018889578920115
HAR,2022,3,1174940844189.0,134296639167.0,0.0,100588079660.0,17216366843.0,1074352764529.0,94924447337.0,70026706919.0,25170072494.0,4634493825.0,3918433917.0,113077193017.0,0.0,0.0,113077193017.0,1215096844497.5,1072392697433.0,0.0,0.0032247914515986,0.0412795020348004,0.0781208903363219,,0.0856111864333311,7.800521468419085,0.0930602309841095,5.431029459619573,1,27.79223891688624,0.0005430155569774,1.965497020572891e-05,8.408595841271918,0,0,0,0.0,0,0,0,0,-0.0430667452238877,9.11072587891743e-05,7.334177109066536
HAR,2022,4,1120340230434.0,262592562825.0,0.0,89326468659.0,87787268659.0,1031013761775.0,5548180748.0,1832321726.0,-43789739246.0,2913358345.0,-49425142629.0,85641140394.0,-119900000.0,119900000.0,85521240394.0,1147640537311.5,1052683263152.0,0.0,-0.010617901786715412,-1.8802629763033991,0.0048344238179293,,0.0797315549620105,2.9912374178653622,0.0745191875100062,-10.147812111353588,1,27.744653532277823,0.0032247914515986,0.0274425503911491,-0.3686954403521209,0,0,0,0.0,0,0,0,1,0.0108547632532219,0.0005430155569774,-0.9415516139029718
HAR,2023,1,1048330908203.0,274808038090.0,0.0,5262384117.0,3723184117.0,1043068524086.0,5386648479.0,1368642952.0,11773990594.0,584797675.0,11770205892.0,81972428998.0,0.0,0.0,81972428998.0,1084335569318.5,1037041142930.5,0.0,0.0108547632532219,2.18507035272238,0.0049676950857431,,0.0050197738861105,11.025422827414118,0.0755969197335464,20.133442893732436,1,27.678220404090293,-0.010617901786715412,9.11072587891743e-05,-0.336994855241832,0,0,1,0.0,0,0,0,1,0.0159510243345483,0.0032247914515986,-0.0291144568529475
HAR,2023,2,1065012366372.0,292817793755.0,0.0,5088847286.0,4010447286.0,1059923519086.0,4421739991.0,1408310225.0,16854995000.0,208713360.0,16854995000.0,47943709113.0,0.0,0.0,47943709113.0,1056671637287.5,1051496021586.0,0.0,0.0159510243345483,3.281683797064347,0.0041845922943012,,0.0047782048797567,11.025422827414118,0.045372381940782,80.75666550526522,1,27.694007526639425,0.0108547632532219,0.0005430155569774,-0.6117800498284056,0,0,1,0.0,0,0,0,1,0.0057501806768791,-0.010617901786715412,-0.1791296558076367
HAR,2023,3,1071400393908.0,300430618787.0,0.0,5334495136.0,4256095136.0,1066065898772.0,4212150471.0,1326765661.0,6142379686.0,43646597.0,6142379686.0,10480057128.0,0.0,0.0,10480057128.0,1068206380140.0,1062994708929.0,0.0,0.0057501806768791,1.4582526736139478,0.0039431991320328,,0.0049789930695676,11.025422827414118,0.0098108917179716,140.72986459860778,1,27.69998768805048,0.0159510243345483,0.0032247914515986,-0.955626283964066,0,0,1,0.0,0,0,0,0,0.0010956736495072,0.0108547632532219,-0.0473997838919968
HAR,2023,4,1071589346747.0,302212422315.0,0.0,4715197280.0,4097597280.0,1066874149467.0,4251277912.0,1390837618.0,1174008452.0,38002586.0,1174008695.0,-131138432664.0,0.0,0.0,-131138432664.0,1071494870327.5,1066470024119.5,0.0,0.0010956736495072,0.27615430449422,0.0039676138726642,,0.0044001905154374,11.025422827414118,-0.1223882972243421,30.892856922947296,1,27.700164033121947,0.0057501806768791,-0.010617901786715412,-0.2337528092370648,0,0,0,0.0,0,0,0,1,0.0029456941908587,0.0159510243345483,0.0092891840567868
HAR,2024,1,1074578110696.0,306425983760.0,0.0,4542984723.0,3925384723.0,1070035125973.0,4571167973.0,1400490597.0,3160664069.0,32851726.0,3160976506.0,547445175.0,0.0,0.0,547445175.0,1073083728721.5,1068454637720.0,0.0,0.0029456941908587,0.6915030304444251,0.0042598427789471,,0.0042276914798287,11.025422827414118,0.0005101607268355,96.20998510093503,1,27.70294924531098,0.0010956736495072,0.0108547632532219,-0.151389218951111,0,0,0,0.0,0,0,0,1,0.0018590087749277,0.0057501806768791,0.0752456244032064
HAR,2024,2,1076311347131.0,310492993575.0,0.0,4276959970.0,4120159970.0,1072034387161.0,4437047380.0,1467034184.0,2952175597.0,27966773.0,1999261188.0,268858482.0,0.0,0.0,268858482.0,1075444728913.5,1071034756567.0,0.0,0.0018590087749277,0.4505836915358789,0.0041257790946473,,0.0039737200405817,11.025422827414118,0.0002499974891983,105.56010866895512,1,27.70456089188245,0.0029456941908587,0.0159510243345483,0.0034618473793477,0,0,0,0.0,0,0,0,1,0.0021866238456578,0.0010956736495072,-0.0293405523035239
HAR,2024,3,1078273328855.0,313679772795.0,0.0,3883308579.0,3265708579.0,1074390020276.0,4333009110.0,1403239204.0,2352638178.0,20830895.0,2355633115.0,10796633593.0,0.0,0.0,10796633593.0,1077292337993.0,1073212203718.5,0.0,0.0021866238456578,0.5436483181084288,0.0040221293303472,,0.0036014139226865,11.025422827414118,0.0100220090798326,112.93985102416387,1,27.706382108090068,0.0018590087749277,0.0057501806768791,0.0286928588691437,0,0,0,0.0,0,0,0,1,0.0021697659049277,0.0029456941908587,-0.0234476355760708
HAR,2024,4,1079949229332.0,316955542421.0,0.0,3410990195.0,3410990195.0,1076538239137.0,4473994052.0,1465936455.0,2677131442.0,14259253.0,2341418861.0,673345079.0,0.0,0.0,673345079.0,1079111279093.5,1075464129706.5,0.0,0.0021697659049277,0.5233397348736574,0.0041459987849986,,0.0031584727340468,11.025422827414118,0.000623981133406,187.74696276165378,1,27.7079351460819,0.0021866238456578,0.0010956736495072,0.0523880453384013,0,0,0,0.0,0,0,0,1,0.0066230107096527,0.0018590087749277,0.0325374210902593
HAR,2025,1,1086796064479.0,325027175064.0,0.0,3082636699.0,3082636699.0,1083713427780.0,4388155793.0,1424610705.0,7196075388.0,10039022.0,7175188643.0,5743402099.0,0.0,0.0,5743402099.0,1083372646905.5,1080125833458.5,0.0,0.0066230107096527,1.635126231034432,0.0040504583584735,,0.0028364444809411,11.025422827414118,0.005301409552295,716.8104012522335,1,27.714255093291275,0.0021697659049277,0.0029456941908587,-0.0400361966746742,0,0,1,0.0,0,0,0,1,0.0025731385565907,0.0021866238456578,-0.0191860467408596
HAR,2025,2,1089814859816.0,329543178261.0,0.0,3301071290.0,3301071290.0,1086513788526.0,4309042752.0,1498554123.0,2803349495.0,5789598.0,2800360746.0,9014153892.0,0.0,0.0,9014153892.0,1088305462147.5,1085113608153.0,0.0,0.0025731385565907,0.6498800098235832,0.0039594056097974,,0.0030290202599708,11.025422827414118,0.0082827424886876,484.20451558122,1,27.717028944363065,0.0066230107096527,0.0018590087749277,-0.0288490559233108,0,0,0,0.0,0,0,0,1,0.0052786918517058,0.0021697659049277,-0.0180287676035115
HAR,2025,3,1095901753718.0,336854869659.0,0.0,3619102953.0,3619102953.0,1092282650765.0,4007101342.0,1447839739.0,6293695655.0,1260556.0,5768862239.0,6095440129.0,0.0,0.0,6095440129.0,1092858306767.0,1089398219645.5,0.0,0.0052786918517058,1.439659680810738,0.0036666247739418,,0.0033023972639168,11.025422827414118,0.0055775209752782,840.2652443437594,1,27.72259865966815,0.0025731385565907,0.0021866238456578,-0.0752151125756576,0,0,1,0.0,0,0,0,0,0.0012816286739858,0.0066230107096527,-0.0700715744488394
HAR,2025,4,1096763453483.0,338965090373.0,0.0,3075711418.0,3075711418.0,1093687742065.0,3830695564.0,1455790301.0,1915025674.0,0.0,1405091301.0,2192213398.0,0.0,0.0,2192213398.0,1096332603600.5,1092985196415.0,0.0,0.0012816286739858,0.3667979554952699,0.003494099830124,,0.0028043525777891,11.025422827414118,0.0019995878903906,,0,27.72338464359905,0.0052786918517058,0.0021697659049277,-0.143786174170801,0,0,0,0.0,0,0,0,0,,0.0025731385565907,-0.0440232883932886
HDC,2014,1,1223332967983.0,1060898895720.0,907756382583.0,641392705312.0,472228996413.0,566042225211.0,91213644919.0,75400590496.0,7434586313.0,2922296563.0,6417541670.0,26954074700.0,-61281792.0,61281792.0,26892792908.0,1248019861174.5,564027022859.0,924370237029.0,0.0051421791188166,0.0703572549446844,0.0730866933745426,0.0815696865558367,0.5242993707342914,0.3242971403709934,0.0215483693365996,2.5440902908798995,1,27.83260019067537,0.0107818087649864,0.0048787680297255,1.1247669808511738,0,0,0,0.012995674829406646,1,0,0,1,0.0055914792400285,0.0019716097222946,-0.2837404603149146
HDC,2014,2,1206860050838.0,1046445426651.0,889175073278.0,618110496651.0,464036944113.0,572490224097.0,93764231907.0,76806763548.0,9357484644.0,1601549117.0,6794186907.0,18994484005.0,-427481818.0,427481818.0,18567002187.0,1215096509410.5,569266224654.0,898465727930.5,0.0055914792400285,0.072460327022556,0.0771660779047825,0.08548658135788272,0.5121641869094983,0.3389177421500782,0.0152802695450155,5.842770942628542,1,27.81904310338277,0.0051421791188166,0.0027262179901511,0.5506451508004779,0,0,0,0.01347242381476635,1,0,0,1,0.0050341411286854,0.0107818087649864,0.0279627789270451
HDC,2014,3,1196994986329.0,1037471898040.0,883274889890.0,602229772819.0,433481255596.0,577989714149.0,92216232209.0,75648639803.0,8219102439.0,2506093003.0,6050672755.0,38420390812.0,-176580000.0,176580000.0,38243810812.0,1201927518583.5,575239969123.0,886224981584.0,0.0050341411286854,0.0656139663273888,0.0767236216687001,0.08536053640441156,0.5031180411757165,0.3557178220728187,0.031818733010682,3.279647814012112,1,27.81083535396512,0.0055914792400285,0.0019716097222946,1.1731061283519535,0,0,0,0.01401467805011271,1,0,0,0,0.0042789104340668,0.0051421791188166,-0.0165094905223068
HDC,2014,4,1207847291760.0,1049810900607.0,871524920350.0,597585820929.0,420884542749.0,593026318729.0,113272746425.0,95260212082.0,7786465990.0,2221444863.0,5145052358.0,-8027732094.0,0.0,0.0,-8027732094.0,1202421139044.5,585508016439.0,877399905120.0,0.0042789104340668,0.0454218028641747,0.0942038880944922,0.10857103075361225,0.4947527928453895,0.4235983082023594,-0.0066763065230034,3.505135832849163,1,27.81986079334428,0.0050341411286854,0.0107818087649864,-0.11052030334624,0,0,0,0.014269313860766296,1,0,0,1,0.0059821480931371,0.0055914792400285,0.2283384791549199
HDC,2015,1,1144283938181.0,986750374813.0,854963535710.0,529614385998.0,388349522364.0,597552706045.0,93278919314.0,73594952797.0,9977793062.0,4401162048.0,7035398676.0,-6091004416.0,0.0,0.0,-6091004416.0,1176065614970.5,595289512387.0,863244228030.0,0.0059821480931371,0.0754232438340875,0.0793143835910377,0.08525391819294317,0.4628347635814031,0.3393511038735776,-0.0051791365536631,2.2670815010172514,1,27.765800175800862,0.0042789104340668,0.0051421791188166,0.0226421649615473,0,0,0,0.014958565410967517,1,0,0,0,0.0044927235841652,0.0050341411286854,-0.1765104823713115
HDC,2015,2,1127566310068.0,970980722753.0,844399624484.0,530041325729.0,409355825731.0,597524984339.0,71230848780.0,54377947996.0,6739057989.0,4538359499.0,5103397595.0,-17974677155.0,-120894000.0,120894000.0,-18095571155.0,1135925124124.5,597538845192.0,849681580097.0,0.0044927235841652,0.0716458905433247,0.0627073451121175,0.06399803087386241,0.4700755254890817,0.3092202194581206,-0.0159302499528276,1.4849105696639746,1,27.75108271818416,0.0059821480931371,0.0055914792400285,-0.2403196044878789,0,0,0,0.0,0,0,0,1,0.0062496140724754,0.0042789104340668,-0.2363671309246274
HDC,2015,3,1166915862384.0,1009632874934.0,866174127471.0,561987228483.0,441681728483.0,604928633901.0,90478411831.0,72642358982.0,9730736730.0,2081459499.0,7169814037.0,-49642826626.0,-1524181818.0,1524181818.0,-51167008444.0,1147241086226.0,601226809120.0,855286875977.5,0.0062496140724754,0.0792433674719239,0.0788660839620385,0.08493332590772854,0.4816004706070791,0.3248011819635903,-0.0446000488112926,4.6749584772968,1,27.7853853692765,0.0044927235841652,0.0050341411286854,-0.0188450594474667,0,0,0,0.0,0,0,0,1,0.0241181715672467,0.0059821480931371,0.2702138663326483
HDC,2015,4,1196671855742.0,1089064942675.0,853195763158.0,562233694108.0,393497289073.0,634438161634.0,168563423226.0,122541122309.0,34219325868.0,2353825440.0,28502707050.0,23601063215.0,-4127877975.0,4127877975.0,19473185240.0,1181793859063.0,619683397767.5,859684945314.5,0.0241181715672467,0.1690918854429364,0.1426335243945569,0.14254189628058517,0.4698311332469546,0.5994175463639408,0.0164776497107875,14.537750032984604,1,27.81056536602588,0.0062496140724754,0.0042789104340668,0.4881198571238756,0,0,0,0.0,0,0,0,0,0.0026053762682171,0.0044927235841652,0.8630236739881221
HDC,2016,1,1242536697558.0,1135757367618.0,807599530479.0,604463996056.0,397461788521.0,638072701502.0,125556330793.0,112093708913.0,4298907777.0,2193316207.0,3177528039.0,-23246433336.0,0.0,0.0,-23246433336.0,1219604276650.0,636255431568.0,830397646818.5,0.0026053762682171,0.0253075891827284,0.1029484179392,0.13498798960048153,0.486475769483488,0.8256336750259998,-0.0190606361268698,1.9600036525877913,1,27.848176129738984,0.0241181715672467,0.0059821480931371,0.3460311474058379,0,0,0,0.0,0,0,0,1,0.008961426545788,0.0062496140724754,-0.2551389358967787
HDC,2016,2,1326088962920.0,1217835952648.0,899895069819.0,681493303224.0,411770173191.0,644595659696.0,64807197082.0,44843549733.0,13246941800.0,2119802863.0,11509275090.0,-52653314008.0,-2557073912.0,2557073912.0,-55210387920.0,1284312830239.0,641334180599.0,853747300149.0,0.008961426545788,0.1775925453995088,0.0504606008412607,0.05252555378526373,0.5139122051987948,0.7721318918393898,-0.042988270941532,6.249138554918538,1,27.91325509663326,0.0026053762682171,0.0044927235841652,-0.0901807546592595,0,0,0,0.0,0,0,0,1,0.005385788087651,0.0241181715672467,-0.4838396704277287
HDC,2016,3,1291564685638.0,1184298071548.0,909261490724.0,654614650403.0,367489543966.0,636950035235.0,98047581816.0,81583909535.0,8517212560.0,1918825410.0,7049063919.0,12548092700.0,-259451133.0,259451133.0,12288641567.0,1308826824279.0,640772847465.5,904578280271.5,0.005385788087651,0.0718943169065459,0.0749125705534129,0.0901899938505194,0.5068384554658499,0.7484201532804599,0.0093890508194386,4.438763691377216,1,27.88687553389434,0.008961426545788,0.0062496140724754,0.083657193266589,0,0,0,0.0,0,0,0,1,0.0268116874109988,0.0026053762682171,0.5129119330981282
HDC,2016,4,1424087046902.0,1313686591340.0,913393229834.0,756040461218.0,424541407283.0,668046585684.0,190449557475.0,134005420818.0,42841387724.0,2772440606.0,36405602685.0,-12688586145.0,-3313844048.0,3313844048.0,-16002430193.0,1357825866270.0,652498310459.5,911327360279.0,0.0268116874109988,0.1911561421705004,0.1402606639083789,0.14704421995733197,0.5308948374066825,0.94288414425301,-0.0117853331494997,15.45258990626687,1,27.98455205549248,0.005385788087651,0.0241181715672467,0.1298391657581392,0,0,0,0.0,0,0,0,1,0.0082835355257095,0.008961426545788,0.9424197307834192
HDC,2017,1,1476873921928.0,1353091219853.0,979719393417.0,796884055377.0,440414796584.0,679989866551.0,70733372763.0,49946129335.0,12875705991.0,2351342101.0,12015106622.0,1186872809.0,-13507201955.0,13507201955.0,-12320329146.0,1450480484415.0,674018226117.5,946556311625.5,0.0082835355257095,0.1698647491652624,0.0487654770422697,0.0527661468436343,0.5395748706407516,0.8477731205490664,-0.0084939640887129,5.475896504181209,1,28.02094875491897,0.0268116874109988,0.0026053762682171,-0.4366403325403364,0,0,0,0.0,0,0,0,0,0.0029328527658452,0.005385788087651,-0.6285978623379839
HDC,2017,2,1543355249190.0,1426037549727.0,1030477557621.0,908486877320.0,541570032277.0,634868371870.0,75769721874.0,56389586000.0,6219704197.0,5960364512.0,4428943739.0,24926403609.0,219181285.0,219181285.0,24707222324.0,1510114585559.0,657429119210.5,1005098475519.0,0.0029328527658452,0.0584526857095376,0.050174816267967,0.05610354345715454,0.5886440453659659,0.7303949046864554,0.0163611573322127,1.0435107088631697,1,28.06497989559685,0.0082835355257095,0.008961426545788,0.1691559778172355,0,0,0,0.0,0,0,0,1,0.0213876064464537,0.0268116874109988,0.0712018798803055
HDC,2017,3,1565860898044.0,1445083944414.0,1000780706952.0,873885379666.0,526199345265.0,691975518378.0,170239837691.0,119973013568.0,40077808514.0,4701724920.0,33249345657.0,75221384605.0,-2544122316.0,2544122316.0,72677262289.0,1554608073617.0,663421945124.0,1015629132286.5,0.0213876064464537,0.1953088425598151,0.1095065956366189,0.11812679427371592,0.5580862136334183,0.8443629614138798,0.0467495721412965,8.524064932748129,1,28.0794568832709,0.0029328527658452,0.005385788087651,0.7362981782710243,0,0,0,0.0,0,0,0,1,0.0199390279318637,0.0082835355257095,1.2468056300127048
HDC,2017,4,1502095462268.0,1385954011523.0,991882848820.0,786073721410.0,414480838809.0,716021740858.0,93377896875.0,76620836603.0,37585571095.0,5233302858.0,30586033781.0,33714126528.0,0.0,0.0,33714126528.0,1533978180156.0,703998629618.0,996331777886.0,0.0199390279318637,0.3275511101084648,0.0608730281062432,0.07690293364482743,0.5233180854052475,0.9507584568573864,0.0219782308276193,7.181998083207437,1,28.037882224020485,0.0213876064464537,0.0268116874109988,-0.5096974857121548,0,0,0,0.0,0,0,0,1,0.0176430180437573,0.0029328527658452,-0.4514920940861742
HDC,2018,1,1413803915628.0,1299050191221.0,887328390880.0,682494943874.0,302166550969.0,731308971754.0,248214591236.0,207303834359.0,30892100298.0,3407348220.0,25722632669.0,-36219339099.0,-287743281.0,287743281.0,-36507082380.0,1457949688948.0,723665356306.0,939605619850.0,0.0176430180437573,0.1036306227644094,0.1702490786325432,0.22062855945039397,0.4827366343591158,1.3625657738114088,-0.0250400152054232,9.066317353968595,1,27.977305000256457,0.0199390279318637,0.0082835355257095,2.509158146150764,0,0,0,0.0,0,0,0,1,0.012691488818178,0.0213876064464537,1.6581728604176167
HDC,2018,2,1398652887460.0,1086950993314.0,649732559871.0,657110783792.0,300376021054.0,741542103668.0,159083549187.0,132761217919.0,12484637404.0,5946032347.0,17847132034.0,-68308498409.0,-4759965909.0,4759965909.0,-73068464318.0,1406228401544.0,736425537711.0,768530475375.5,0.012691488818178,0.1121871628160684,0.1131278169409255,0.17274684891855924,0.4698169143205609,1.455570361138778,-0.0519605949060428,2.099658507626346,1,27.96653066607293,0.0176430180437573,0.0029328527658452,1.099566228467162,0,0,0,0.0,0,0,0,0,0.0027319162646719,0.0199390279318637,-0.3590886482747304
HDC,2018,3,1488361757166.0,1177495895764.0,671947732618.0,743454810512.0,374009347923.0,744906946654.0,79793032645.0,66242415285.0,5008579576.0,2517486469.0,3943541132.0,-94849303044.0,0.0,0.0,-94849303044.0,1443507322313.0,743224525161.0,660840146244.5,0.0027319162646719,0.0494221237278304,0.055277192856316,0.10023969588023697,0.4995121696271056,1.3516992715649472,-0.0657075316334512,1.9895159865504723,1,28.02869713916645,0.012691488818178,0.0213876064464537,-0.5312904797886895,0,0,0,0.0,0,0,0,1,0.0365451217950841,0.0176430180437573,-0.4984205906092487
HDC,2018,4,1638519438052.0,1299903573300.0,650815709952.0,835717321933.0,533988958716.0,802802116119.0,228169169408.0,132742366796.0,71620375159.0,6033873251.0,57136127059.0,823215993.0,-926566294.0,926566294.0,-103350301.0,1563440597609.0,773854531386.5,661381721285.0,0.0365451217950841,0.2504112505964038,0.1459404148497509,0.2007046196228323,0.510044191435755,1.2155454766494804,-6.610439895065768e-05,11.869718202504549,1,28.124814168336243,0.0027319162646719,0.0199390279318637,1.4435029813686835,0,0,0,0.0,0,0,0,1,0.0055808075339309,0.012691488818178,1.8595124391765747
HDC,2019,1,1716644685089.0,1379768576065.0,660139243512.0,908182754610.0,499746306522.0,808461930479.0,112968644830.0,89436696543.0,10656764305.0,3265137779.0,9362262608.0,-38355709456.0,0.0,0.0,-38355709456.0,1677582061570.5,805632023299.0,655477476732.0,0.0055808075339309,0.0828748775564116,0.0673401602329022,0.1364451101949416,0.5290452721513043,1.4399892968920227,-0.0228636859767638,3.2638023343271603,1,28.171392737051576,0.0365451217950841,0.0176430180437573,-0.5448750846295312,0,0,0,0.0,0,0,0,1,0.0154476820083894,0.0027319162646719,-0.5048908442665386
HDC,2019,2,1983087401250.0,1568311976018.0,761704763769.0,1153712296614.0,763962827977.0,829375104636.0,192654345412.0,149611402143.0,36686320045.0,2912255400.0,28576142393.0,74998811797.0,-9736219146.0,9736219146.0,65262592651.0,1849866043169.5,818918517557.5,710922003640.5,0.0154476820083894,0.1483285639464224,0.1041450250537667,0.2104469989349995,0.5817758187999078,1.055819972792294,0.0352796316749407,12.597219339004402,1,28.31567603975968,0.0055808075339309,0.012691488818178,0.2110261959615831,0,0,0,0.0,0,0,0,1,0.0114732468839934,0.0365451217950841,0.7053789190966611
HDC,2019,3,2218995546103.0,1424630919730.0,872779756912.0,1281479436452.0,815173575650.0,937516109651.0,164936167885.0,120397891698.0,31026038212.0,3393003871.0,24105767541.0,-81673648067.0,-1362311216.0,1362311216.0,-83035959283.0,2101041473676.5,883445607143.5,817242260340.5,0.0114732468839934,0.1461521014469518,0.0785021000068061,0.14732215591474285,0.5775042850818399,0.6769738118387449,-0.0395213327882099,9.144121077249428,1,28.42807575271296,0.0154476820083894,0.0027319162646719,1.0670497462955528,0,0,0,0.0,0,0,0,1,0.0342749117169712,0.0055808075339309,-0.1438751743062085
HDC,2019,4,2498802766064.0,1528437838760.0,938009761521.0,1370297516458.0,817869581583.0,1128505249606.0,351231553132.0,222937895601.0,98373719544.0,7140205687.0,80851060324.0,126799882129.0,0.0,0.0,126799882129.0,2358899156083.5,1033010679628.5,905394759216.5,0.0342749117169712,0.2301930438852528,0.1488963833940034,0.24623280986729304,0.5483816230187828,0.7219098136602865,0.0537538375907204,13.77743497265165,1,28.54683283952216,0.0114732468839934,0.0365451217950841,0.5393471170679784,0,0,0,0.0,0,0,0,1,0.0166020641725963,0.0154476820083894,1.129499900694264
